bigfsm:
120:[0]4,1,1,-3106,4,4,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
121:[0]4,1,1,-3106,4,4,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
122:[0]4,1,1,-3106,4,4,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
123:[0]-5537,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
124:[0]26,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-2081,-3234,-5026,-3874,[30]-162,0,
125:[0]-5665,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
126:[0]-3745,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
127:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
128:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
129:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
130:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
131:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
132:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
133:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
134:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
135:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
136:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
137:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
138:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
139:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
140:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
141:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
142:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
143:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
144:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
145:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
146:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
147:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
148:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
149:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
150:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
151:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
152:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
153:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
154:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
155:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
156:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
157:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
158:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
159:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
160:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
161:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
162:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
163:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
164:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
165:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
166:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
167:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
168:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
169:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
170:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
171:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
172:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
173:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
174:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
175:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
176:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
177:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
178:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
179:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
180:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
181:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
182:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
183:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
184:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
185:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
186:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
187:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
188:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
189:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
190:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
191:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
192:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
193:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
194:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
195:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
196:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
197:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
198:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
199:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
200:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
201:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
202:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
203:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
204:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
205:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
206:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
207:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
208:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
209:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
210:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
211:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
212:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
213:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
214:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
215:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
216:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
217:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
218:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
219:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
220:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
221:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
222:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
223:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
224:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
225:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
226:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
227:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
228:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
229:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
230:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
231:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
232:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
233:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
234:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
235:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
236:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
237:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
